NOAA
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      3.00000      2005.00      146.000
      12.0000      2004.00      224.000
      9.00000      2004.00      333.000
      6.00000      2004.00      258.000
      3.00000      2004.00      124.000
      12.0000      2003.00      216.000
      6.00000      2003.00      257.000
      12.0000      2002.00      199.000
          NaN          NaN          NaN
      12.0000      2001.00      195.000
      6.00000      2001.00      237.000
      12.0000      2000.00      200.000
      12.0000      2000.00      183.000
      3.00000      2000.00      163.000
      3.00000      2000.00      158.000
      12.0000      1999.00      242.000
      12.0000      1998.00      236.000
      12.0000      1998.00      219.000
      6.00000      1998.00      324.000
      3.00000      1998.00      153.000
          NaN          NaN          NaN
      9.00000      1997.00      415.000
      6.00000      1997.00      336.000
      3.00000      1997.00      174.000
      12.0000      1996.00      216.000
      12.0000      1996.00      234.000
      9.00000      1996.00      350.000
      6.00000      1996.00      326.000
      6.00000      1996.00      298.000
      3.00000      1996.00      170.000
      9.00000      2003.00      346.000
      9.00000      2003.00      354.000
      3.00000      2003.00      155.000
      9.00000      1997.00      420.000
      3.00000      1996.00      164.000
      3.00000      2003.00      144.000
      9.00000      2000.00      324.000
      3.00000      2000.00      161.000
      12.0000      2008.00      181.000
      9.00000      2008.00      312.000
          NaN          NaN          NaN
      3.00000      2008.00      158.000
      12.0000      2007.00      197.000
      9.00000      2007.00      328.000
      6.00000      2007.00      247.000
      3.00000      2007.00      143.000
      12.0000      2006.00      246.000
      3.00000      2006.00      149.000
      12.0000      2005.00      208.000
      9.00000      2005.00      309.000
      6.00000      2003.00      240.000
      9.00000      2002.00      342.000
      12.0000      1999.00      265.000
      12.0000      1997.00      268.000
      12.0000      1997.00      265.000
      6.00000      1997.00      328.000
      9.00000      2004.00      342.000
      9.00000      1998.00      407.000
      3.00000      2005.00      135.000
      12.0000      2004.00      229.000
      9.00000      2004.00      358.000
      6.00000      2004.00      262.000
      3.00000      2004.00      119.000
      3.00000      1995.00      178.000
      12.0000      1994.00      246.000
      4.00000      1992.00      177.000
      6.00000      1990.00      229.000
          NaN          NaN          NaN
          NaN          NaN          NaN
      3.00000      1990.00      136.000
      12.0000      1986.00      210.000
      6.00000      1986.00      250.000
          NaN          NaN          NaN
      12.0000      1985.00      240.000
      9.00000      1985.00      350.000
          NaN          NaN          NaN
      12.0000      1989.00      235.000
      12.0000      1993.00      303.000
      3.00000      1995.00      175.000
      3.00000      1995.00      186.000
      8.00000      1992.00      343.000
      8.00000      1992.00      372.000
      12.0000      1996.00      232.000
      6.00000      1993.00      300.000
      3.00000      1994.00      198.000
          NaN          NaN          NaN
      4.00000      1992.00      216.000
      4.00000      1992.00      162.000
      6.00000      1990.00      307.000
          NaN          NaN          NaN
      12.0000      1989.00      200.000
      9.00000      1984.00      420.000
      12.0000      1991.00      242.000
      12.0000      1991.00      238.000
      3.00000      1988.00      197.000
      12.0000      1994.00      298.000
      12.0000      1994.00      269.000
      9.00000      1994.00      398.000
      9.00000      1994.00      406.000
      8.00000      1992.00      368.000
      8.00000      1991.00      376.000
      8.00000      1991.00      380.000
      3.00000      1990.00      134.000
          NaN          NaN          NaN
      9.00000      1996.00      345.000
      4.00000      1992.00      163.000
          NaN          NaN          NaN
      8.00000      1992.00      411.000
      12.0000      1990.00      267.000
          NaN          NaN          NaN
      12.0000      1995.00      261.000
      12.0000      1993.00      227.000
      3.00000      1993.00      206.000
      12.0000      1992.00      198.000
          NaN          NaN          NaN
      12.0000      1985.00      250.000
      12.0000      1996.00      218.000
          NaN          NaN          NaN
